Indicação de data e hora,RA,"Dentre os 20 pontos amostrados, quantos estavam sobre a água?","Dentre os 50 pontos amostrados, quantos estavam sobre a água?",Cole aqui o link do mapa gerado com 20 pontos,Cole aqui o link do mapa gerado com 50 pontos
04/05/2015 14:59:10,161283,11,38,http://www.geomidpoint.com/random/viewmap.html?0|-3.41765364|-46.78727209|-56.8508545|28.4396809|-25.48216652|-45.86672523|-15.11043989|14.35156371|-64.94555318|28.92468523|-52.91728184|-19.5051716|-7.59594444|-44.50449308|66.51517176|-46.26638347|-23.23600574|4.51973586|65.17655783|36.87032467&0|122.38615208|68.98441636|-30.16329773|2.11716478|148.4785977|177.56019595|-12.63568261|110.72618402|-173.84009608|121.27979858|-69.79918883|140.2392736|-171.82133481|-68.79503897|99.14198175|-15.75375039|165.08662513|111.35153684|69.00330908|-15.80749361&1,http://www.geomidpoint.com/random/viewmap.html?0|-58.68856799|23.56406066|18.26253017|84.84456968|36.84913477|-13.19984826|42.68895209|-38.09653397|61.10027499|-44.04765827|-33.09792102|9.16766556|42.48723312|73.88413431|26.54562559|22.2703944|-29.59080394|41.51996396|13.84851666|0.74311622|-35.53732493|-41.17023077|10.14042737|5.37930749|3.45314364|-6.02801452|-13.7082246|-1.52627552|-4.25298443|-39.90486753|-25.27220826|2.97954633|-27.00103439|-6.88674986|36.46425766|19.70639006|-9.34249831|9.46334758|6.70438826|80.42891043|-32.68607271|-3.44646905|-18.61122929|-33.50837863|-17.72801958|-22.25984122|-40.81428531|-5.95259791|-19.08948075|10.85480044&0|141.51930653|86.39308145|-74.37109255|-95.65786982|113.20128998|35.54012616|-2.55687647|-27.93545687|133.68724527|161.34207908|-23.07834224|-11.7681321|-127.95143296|143.57705553|9.62574743|-147.3422785|-17.66586821|-139.82614366|96.52956919|-3.21097647|70.57129558|-151.9210722|140.01106023|-158.51393421|108.08767084|-94.84143786|-19.7536675|149.00220838|77.98258472|79.5677518|-92.94904867|-52.28205197|-21.07136599|48.74080215|-55.97722884|-122.30418321|37.93329773|-51.36297387|16.42737891|93.23444269|59.17899579|-122.14014667|-177.30600915|35.9308571|134.56148597|58.01386832|69.51872508|-18.54142495|-161.41865875|69.85063756&1
04/05/2015 14:59:49,173362,18,36,http://www.geomidpoint.com/random/viewmap.html?0|25.73342824|-11.66488674|-21.23463409|-62.74997954|58.19908879|-28.3936801|21.99251149|-84.86919085|-15.69247537|-81.71121274|0.81428298|6.43592427|-72.34150319|-17.18280942|39.96064589|-10.91114805|54.07219477|-41.44076384|18.69722415|-6.60492909&0|69.2897325|51.20349265|-73.32478001|126.00365002|-16.24424826|0.07329558|-38.79396526|133.34612321|127.34873167|50.11420284|-83.1168063|-103.18771169|-151.46901691|154.63396143|138.61152663|156.31365739|-80.65287132|-131.54123185|149.1116622|-23.43966917&1,http://www.geomidpoint.com/random/viewmap.html?0|-65.05889486|-28.24410688|11.48407889|-32.96512599|-26.48589039|-66.21634192|-12.00986605|-72.0793108|42.70432705|14.86799637|32.13389007|-45.48479959|31.71413176|-65.51042098|62.25033795|-67.40778871|-35.36461694|17.27797444|12.76652677|20.24834984|-19.71375543|-38.53191195|-64.41847246|10.5773081|8.75183054|8.1088003|59.47828926|-17.84872145|20.26808182|6.56253929|17.69890402|-77.65564615|-78.90518789|63.26240914|-0.67348681|-49.02551606|-32.06246732|-53.11695891|31.87644276|44.81974384|17.59411396|53.05844631|26.43732596|58.10477265|-4.9023433|38.59734072|-34.68799055|35.21050498|-23.35543524|9.88543263&0|102.18447259|-104.27855467|24.78467706|-56.62026847|99.68395154|89.80225417|-141.97139434|-29.61123064|-104.55575425|-147.83464516|41.85546758|26.84125171|18.27785896|102.38514202|159.71627272|-173.3115946|-22.61318195|100.19120394|-54.31204189|21.41273624|-106.79923061|150.89200924|108.4288529|-116.02178427|104.01666706|150.32582551|111.22115415|-17.31722851|172.48157049|53.17792335|-148.92488897|114.60546281|49.2445224|-164.53634868|-157.12778629|177.944811|-138.02227508|164.20262492|175.42369058|-15.50774031|111.61183865|51.56830958|93.84449541|-171.83903391|-37.12648503|-56.17399879|143.02740104|-62.69256845|-77.13024294|136.1080278&1
04/05/2015 15:02:58,164272,13,40,http://www.geomidpoint.com/random/viewmap.html?0|-74.97214371|29.16509784|0.56662579|-66.44446643|4.62197572|39.18040525|15.88633306|-10.76921078|-5.73239857|-70.9477684|-41.25595602|-11.62152074|1.02865479|-28.97671637|-5.2276861|77.0772205|-41.42367111|-25.57121524|-29.46893258|18.67596103&0|-80.50781042|112.86859979|120.05838064|164.49882475|-66.36561598|21.35828003|-140.58708253|139.66876405|-136.56727759|85.24994654|138.80142306|-115.54517079|-87.07989729|-14.86300034|107.037303|-42.90181034|-48.68777658|-96.03255476|-111.2966813|-31.59582743&1,http://www.geomidpoint.com/random/viewmap.html?0|57.26982435|-80.78770273|-26.05701373|-24.75952012|-45.80181875|-75.6798405|-29.65846168|-21.48274534|17.28160494|0.20159485|16.13719015|52.34061077|35.12471594|-26.7439509|-63.62832024|-80.79196364|23.7909881|-13.23392369|13.73787828|-36.0690607|-12.28950784|1.03067712|46.19583365|25.24420778|7.99488009|-36.0745834|-15.41655325|-61.11927279|2.598331|26.4154703|-27.87848675|-37.27222771|18.18057215|-11.01205063|-42.23675249|-3.33334666|42.10410442|-56.09776993|49.34320127|8.43574716|16.1318514|39.19311291|-2.80276735|-45.65749315|-36.91862799|-26.14262714|-14.22240432|61.92412656|-1.15144598|39.79928219&0|-40.57998853|164.13482398|128.57015938|72.77854479|18.56772737|-19.52100844|32.45043844|64.20368956|-10.31037236|-116.97120896|177.14246399|131.10625908|-76.54170971|76.23326086|162.75780618|-67.52722996|-97.39473624|-174.80899185|163.24175135|92.09590995|-140.76478002|-132.91766939|11.54298021|172.65466371|135.99593467|45.98861504|-120.2855477|-79.36600716|90.12923385|53.38282165|-30.36815965|101.62238427|155.86502076|-174.27075011|26.98638344|-136.33996811|31.90444459|72.46066858|176.42902507|-86.12841356|12.91601746|156.18833352|80.33564358|-179.37265471|132.79444003|-63.75719924|108.3099339|-12.20554741|-106.06722062|-78.77498883&1
04/05/2015 15:03:58,177762,3,17,http://www.geomidpoint.com/random/viewmap.html?0|33.22960106|32.21156231|-19.4012205|-27.51849717|65.03978077|-8.21753884|-44.98047198|22.82990149|-65.6156711|-30.43828989|-25.06750192|39.78639994|-76.98111089|-36.13397304|-15.56902609|-66.30508386|-38.53619368|74.21841529|25.83897758|-18.73159899&0|-0.45382113|172.73789089|151.75328866|88.61501643|39.0475298|44.47841652|-43.5493328|113.76090768|143.2895588|-168.5342382|-20.94139431|-98.38182765|-45.01955865|75.01401519|-112.60821774|-41.77036587|130.72708588|144.38163252|119.68504251|-109.57975481&1,http://www.geomidpoint.com/random/viewmap.html?0|-11.6755802|-34.56885137|-78.87210575|-22.44020524|-21.61985438|-69.81009127|-43.72367191|25.88578973|-38.22287411|-45.33533342|11.5291906|6.86749326|28.6418532|-27.27590286|-20.25369024|9.70558702|-17.33200321|-1.42572484|16.69838667|69.95675507|41.80150954|12.01448611|59.44942046|-14.14611348|29.022533|30.75651625|-7.68842187|-29.80416832|-16.49212724|5.82681566|-20.11300751|12.39510529|-59.14746762|63.82867464|-56.50590614|12.77978604|55.08469837|42.47057971|-28.51551494|-44.37876208|-47.49641636|-50.00757108|21.60194185|6.97347674|59.56110693|71.85741931|-20.09706086|53.89604969|-20.42341689|52.75642992&0|-14.36665217|-8.97183406|135.52948165|126.54585398|85.65194304|77.62752683|-5.41542558|166.3159732|-66.5248306|-104.56204638|7.51904354|100.41882603|-13.9992808|6.2615511|159.54793616|28.95983681|-165.77733743|-166.56511284|25.72827322|-24.33259191|-100.34006178|80.35266167|-88.7444675|-117.01032694|-147.57348668|-147.60580622|148.4516646|108.95110714|116.98661732|115.66564682|97.19374782|-173.78744963|-9.12098563|-114.63131438|100.71988674|91.01232992|-20.0419021|159.56369296|97.64662173|58.64911276|103.71849869|152.36449854|62.3766929|90.92296806|-74.53790116|-25.99438811|20.18838527|75.5155932|96.79319892|-58.81419058&1
04/05/2015 15:07:44,169199,15,35,http://www.geomidpoint.com/random/viewmap.html?0|-74.93081512|20.33477116|7.65535932|-58.4157629|-56.81298777|-19.62818288|-2.39138926|21.44235263|-13.55438209|-8.98785291|16.57359482|-25.15541122|-77.52765355|-34.01757412|14.71212828|6.36294528|16.08753298|-44.18422921|-20.63192939|-38.0361344&0|-107.90987824|-99.42866822|-126.29456584|-158.15328834|-117.52643906|72.46199298|-102.30044115|177.98071275|157.39266959|171.53945263|-166.27701387|176.13766784|55.89939997|-32.82054299|94.16491748|-111.94931967|-13.76717796|-51.06816478|146.8953548|104.77103295&1,http://www.geomidpoint.com/random/viewmap.html?0|11.24252373|-12.19352357|-3.50769133|-28.57230283|-35.95380678|7.42632716|-8.62769674|58.3220497|-39.96562834|49.5622954|49.44932294|13.80959286|18.47329445|79.30520751|-64.26334086|-41.31394955|29.77691146|17.14094545|42.88848921|-33.71567415|-56.22271651|-3.11971722|17.18812814|52.0558666|56.45569676|43.16410815|-1.74984467|-77.23307149|-45.7115913|74.55767701|67.96848376|-28.77352509|17.6234268|-40.43601141|3.06185463|-75.78896259|10.20346765|-0.10266279|57.46164267|12.12465104|6.90286546|-30.65328052|54.99465373|-23.71458211|12.44528826|-35.86604446|-17.55598967|-33.78518448|30.0767853|-6.43788283&0|-103.31793907|-112.53179454|-157.47637142|41.73939104|-172.96759834|24.9109348|40.7957202|43.83657336|167.35063862|150.14001155|-103.38904982|19.93267948|-138.71256799|-91.5006542|-86.68416988|-6.13794919|51.72627688|20.23648368|129.5649878|175.4997674|-53.59629298|-55.12271067|47.73995217|-54.21997874|107.01883156|77.03853673|-103.0845604|-51.11385429|-160.70896823|-168.00741334|-49.78738377|-136.25437643|106.80525564|46.47374649|136.57781658|164.48636773|152.93884467|96.01306667|112.76349995|-159.99188714|-74.45606071|-10.49429343|60.03734937|-179.54457659|-173.69976542|153.55743595|-136.27710974|-129.26807774|-89.71187476|-143.0151268&1
04/05/2015 15:15:10,170129,14,39,http://www.geomidpoint.com/random/viewmap.html?0|14.86534177|16.81155804|27.97935312|-9.36263774|55.9668623|-2.01056798|2.54894436|-0.51381548|10.70906116|-84.26132719|72.40045237|14.32900891|8.70131302|42.5662151|3.92578875|13.67211106|-58.21087817|61.52764076|-34.86716653|33.45437175&0|32.43935162|145.51635118|-133.33899894|168.82384192|74.09129245|-13.03733997|65.36655438|172.79248819|85.36543651|89.78644159|-159.1958579|-1.01655288|-130.39974734|116.7077292|23.13312513|-52.1887681|-99.1409273|-177.98145106|-38.71202463|-168.79041052&1,http://www.geomidpoint.com/random/viewmap.html?0|-17.81306265|53.17360368|45.82570959|-37.76938116|28.90800546|-40.15997725|-18.01013594|-45.47579837|-7.34666911|-22.51975567|-70.04554653|5.39367551|53.76868542|13.99323154|42.50989869|11.64650116|35.07201541|22.07702345|-52.34240157|39.42834215|-30.2136128|-30.80895322|43.79249139|-19.35842768|-69.77336815|52.23944347|-16.3693588|18.58128453|71.68969326|50.26903332|-0.3626367|15.72109511|-63.25062809|-35.76932191|65.03569373|12.09374273|-77.72685582|-72.77994829|65.40943238|81.1579939|-18.585705|52.07695787|-6.8657079|-51.4646575|12.00233741|-9.47243453|37.23295123|-30.11289871|-3.23484393|60.37716431&0|8.31290661|84.53326321|-23.08890332|-30.34932101|-40.59606864|108.65010749|93.16485422|178.64979361|108.32638101|-8.93779182|179.99520385|145.32627382|-120.77165183|117.55795007|14.25684783|16.99459823|146.36709503|-114.09113608|-3.7787062|-160.99566614|177.94755862|-161.40370174|72.84042654|149.43544518|-139.06372794|-133.28214229|-111.2910341|45.19303766|-134.63994536|54.2061066|-155.09922732|98.25706212|-25.16294456|162.48259915|108.02171554|-31.83442793|147.78840476|-175.46691348|36.49442525|36.07824825|-8.16637459|-128.62966342|-53.39335615|50.29673541|64.92717439|149.89187093|16.50271448|-88.70531682|143.04183428|-98.28421607&1
04/05/2015 15:20:40,178481,12,35,http://www.geomidpoint.com/random/viewmap.html?0|-20.33622714|-12.6381941|-4.7887617|27.36798229|28.67387334|-21.47384695|-11.73162774|-31.48413155|51.46603899|39.04582797|-67.01127312|-25.65612635|-55.10235054|54.8503285|-6.3517854|10.59215748|18.53175718|-33.58740968|-34.74728555|3.98170525&0|27.50469118|-148.51779281|-118.31954271|68.57165763|-32.25319554|-53.80304916|175.9339619|-2.16289871|65.26467025|-171.53083635|-154.25509602|154.34923451|55.28052617|4.49611985|-59.8349715|8.50428892|13.0488174|-131.76111945|-26.9920777|97.21241651&1,http://www.geomidpoint.com/random/viewmap.html?0|-33.03294258|40.49614353|-59.0787658|39.3266951|34.03316511|-30.40083438|13.98655286|62.20487356|34.27622033|36.09185611|18.1959897|-60.06469343|-52.901387|63.94191243|69.2799727|35.28925214|-25.76935176|-21.95954792|-25.36211094|55.82340439|-53.98028137|-63.86839527|-28.5968619|-41.62229781|-72.12157434|65.47985721|-17.46281031|-18.90046538|-16.59900287|76.05400863|-18.34607148|-74.23207829|-57.33751276|-35.98443619|6.11362841|33.78764358|-0.91636768|50.8391417|20.28997563|-5.91503205|-79.19255663|-4.44247798|29.90074822|47.59740115|-17.25079216|-4.98526208|-49.01274238|30.98865455|19.26301875|-10.50860929&0|-96.16487306|-74.63726536|-86.99745835|-150.25977605|146.71223264|51.78059039|32.31489714|-29.63373987|56.72668846|-169.99661744|167.67676479|116.60131624|-107.98190578|94.54879693|-70.47651068|-25.59746679|-47.93149772|120.02324186|28.63824779|-50.60579296|-22.79004241|177.40321501|72.93665655|-106.14260899|-137.53307423|34.0174372|16.40507351|102.41901219|-58.32724765|-107.23630658|145.40796026|72.59959712|-125.82264745|-87.97718761|92.71938092|159.70302124|-92.66408769|76.15869137|143.29719441|134.0569107|-78.21141843|-7.38164387|128.30479035|143.61613876|-123.3801359|149.48765593|-161.69130968|-129.1279157|8.97556178|119.50444573&1
04/05/2015 15:25:48,177261,12,32,http://www.geomidpoint.com/random/viewmap.html?0|29.92971974|-5.27930611|-22.96401775|-21.044782|37.02955134|-10.94545044|27.59144971|25.16666352|60.44594402|-12.8631552|-10.88122183|54.61270759|63.07693042|5.16186202|53.89179541|57.52535991|-59.68524658|43.18451916|-7.14378712|59.38613577&0|47.98840899|-136.37359845|102.62589471|-170.80832985|66.40307026|-46.24491319|-124.76346366|-72.95104643|1.91238238|-61.52495169|161.66224704|-75.82872981|52.92226421|-112.50647391|7.42439751|-129.51867316|-55.60377068|159.72670483|-136.41061382|117.82707833&1,http://www.geomidpoint.com/random/viewmap.html?0|-12.01088952|15.17867846|28.97917369|20.06564567|83.81440866|15.12653795|-1.74814866|58.77778071|-46.30989132|-6.62247514|-28.04787583|78.76328414|39.58520537|16.38211932|-4.29128962|-0.80704682|68.66016738|46.64158424|-53.25037318|-37.38707213|-22.15572374|-40.74705934|17.71350891|38.19862812|-27.5938301|-38.55808989|50.67611839|-82.15451364|-2.47236231|5.50640824|60.50542347|-27.2316073|-22.58695646|-28.70282457|58.22910846|49.3491485|-20.48126397|-0.97559992|54.55564533|27.87899063|-28.2786121|36.29869006|-8.8821018|46.58070364|61.86532886|-8.70246267|-12.25332855|-22.62219543|27.88345948|17.80166077&0|-84.52632506|-50.78945489|126.61836275|-87.40747399|34.66194437|121.16935446|94.14514989|69.56250212|-12.16875758|-33.31368746|-116.42469936|161.49579956|111.15504307|-42.86825928|140.39410888|150.458416|-79.44370544|-154.48908582|-159.68842648|176.363413|95.75470958|20.47027171|-92.82862761|123.75931147|107.16834598|135.50401675|93.05150076|87.04443955|95.29482707|-2.15266632|-127.9060288|-83.06753155|21.07852274|-56.30853582|-53.00553913|-137.00952247|-48.13264611|58.5442872|-178.93808352|55.757483|167.89603222|109.03174077|40.56211233|58.33328622|-151.93544748|-138.75729503|161.6606792|-60.23417331|0.57241968|-157.15365145&1
04/05/2015 15:27:07,170456,14,34,http://www.geomidpoint.com/random/viewmap.html?0|13.18853851|26.97076991|-16.05027164|56.98202724|36.65740074|44.62831419|-7.73512166|26.92859737|-13.43600575|-26.2189161|-11.39329337|44.89500857|71.61931686|-60.57102073|-35.95815314|-1.01169067|0.21384959|28.79092219|47.05209709|4.80065227&0|157.87537659|-51.69190849|83.15887055|-84.06440885|51.92052007|-86.00908158|6.69836056|-156.81588345|80.34426545|35.02916011|133.82064349|-38.1248837|72.91359244|-61.74021985|61.1938919|169.86067546|107.39396607|54.36941572|-108.88888201|-168.73045272&1,http://www.geomidpoint.com/random/viewmap.html?0|-31.25915625|-81.3152856|11.78069012|-70.66565425|36.67642928|50.77327601|13.97056264|-32.24317392|-41.56337424|-58.46243598|27.84483205|60.54198787|15.54418083|-9.78629615|56.51778588|-55.98703723|-20.15374885|-53.8566173|52.15361116|39.78008706|-67.64768252|50.57962016|28.93759318|59.23218742|-40.03979798|-11.64855918|12.72568383|30.43334838|6.59300661|78.33738218|43.18035124|-21.14679586|26.70917735|34.89466492|-26.55957684|-45.26211028|-13.08044725|-55.09382716|-18.21946621|47.55515568|26.67037874|-43.57920754|41.19817482|-16.00289149|-37.26008374|-11.97266553|8.57076559|-17.63073656|-18.95991447|-36.42157683&0|167.24469918|-136.49395173|-100.60641476|106.67109478|137.32293084|73.2667615|-117.33872406|-51.14095866|-56.25213956|168.00161131|110.21353632|120.11251085|-169.64171606|41.31377128|157.68376691|-40.56017214|164.13882914|-145.57268379|-95.59381474|-68.46833674|172.40472041|-73.08668136|-144.89733867|-6.45375106|-136.92302558|2.6883804|-79.01012765|70.99811996|-39.33152865|-100.96909817|127.12128421|-164.31680339|24.51724647|-124.02103212|127.65926107|-71.34655307|-125.07882281|-25.53220415|13.26080544|-92.24990755|-46.38644218|70.35098293|63.18569428|-140.03803093|1.84471642|-8.95816661|-171.13695793|-155.8710896|7.33879455|-99.5832427&1
04/05/2015 15:28:03,171189,16,40,http://www.geomidpoint.com/random/viewmap.html?0|-47.02640793|61.64085832|-15.64461061|25.37392102|-39.83472182|53.20199044|23.00579509|-23.12313105|48.89626974|27.68547473|63.60917881|-35.98823397|33.74264086|-26.60050412|7.47128485|50.25452118|-27.9860857|-60.74055558|-45.76565366|-36.9955887&0|-31.77221133|92.26273742|85.64166775|-22.8148964|-42.94288876|-16.99668434|-40.16511934|8.25926299|138.14060189|12.42507346|164.64449309|-178.78475065|157.48885207|-99.35803193|-137.3151349|-147.23321941|-76.89178716|-2.35344991|157.8670713|2.62541009&1,http://www.geomidpoint.com/random/viewmap.html?0|-9.65051353|-18.60005935|-35.03884012|-63.42250165|36.48114568|44.58501274|-21.45696254|-26.47523991|2.96614757|19.42885405|47.38251475|25.94025501|64.46443169|40.29067641|13.93575569|3.92005773|-26.02398777|-16.96746748|-59.39873609|4.55899008|-45.14878697|56.24570299|79.76995855|-35.01329907|-47.70591616|8.13687142|-35.44123478|-52.2187335|-2.66899122|-32.42551116|-63.74080769|46.38565707|-13.19473499|-7.175697|62.63343298|82.34900369|32.55955507|39.67694243|-12.1124285|-21.15368403|43.96157715|3.49831942|-27.19606703|-37.79871638|71.67125563|47.84707473|-38.98460961|-1.40087495|76.16500573|41.29955993&0|102.21381795|-125.40212168|152.87391854|148.32578899|-160.57484929|-46.65335716|126.42802673|88.48247335|-159.71869952|-74.09972018|17.51491936|-0.87916051|-90.18762709|-9.29139237|172.71794874|-55.31551449|-22.53562495|-102.47537544|38.03209665|64.40823615|-85.38831548|-171.34486951|-49.05980237|-16.60483366|34.58184894|50.43875085|52.8476847|-43.1675722|23.15545489|-163.12386761|-20.02355665|7.09111676|-160.89805894|106.03958113|-19.05886041|41.56187376|35.36989302|-40.81676899|-166.4089511|-143.12567778|32.77742451|-126.66206165|-150.34984845|93.03706412|-154.6526385|-139.76529434|-151.95110335|-71.75045189|137.60184379|50.45776402&1
06/05/2015 14:47:11,170566,16,35,http://www.geomidpoint.com/random/viewmap.html?0|0.75077193|21.57263918|-29.3731317|46.58393458|-9.87554354|58.78565346|-31.9552821|39.64153782|-4.961445|-5.87306027|53.02083751|5.06343752|-28.85276008|10.33667032|-9.44981657|58.53733401|21.87786518|81.22784255|2.39279355|14.51767479&0|148.22442364|-53.64193704|27.55778315|-150.50439269|-178.5236866|165.34773195|95.47180372|-135.72962268|23.00733264|-90.08227076|-38.20450248|77.87107636|-41.97188562|-9.17724849|-6.31907965|-103.15597299|36.88869805|-161.42338235|-17.26262206|145.83408846&1,http://www.geomidpoint.com/random/viewmap.html?0|-11.57903283|-45.69929905|-11.86330062|24.00409148|47.02370581|-26.77118327|71.20631651|41.24958983|-57.80936463|19.13783883|-37.2457823|-6.87813926|3.20161169|-58.6329795|26.53641561|35.0901325|18.96078851|4.57951998|60.82165068|8.3818047|-67.28661688|-15.73066364|-54.0355467|17.79134969|-36.78871168|-6.31358571|74.4438038|-23.71030104|84.43378777|62.31170283|25.0760845|-9.07340282|3.88359697|47.90358461|4.76804642|-23.9705288|-65.35800333|30.58480078|-47.75127919|4.52532853|38.97184995|2.74380946|-20.04541932|20.7539153|-51.49515524|-70.26995657|54.02071476|34.02161139|-8.45767599|63.77863029&0|19.42712766|-111.5407532|179.10474717|-14.24619235|44.06406914|-170.7799724|110.22779368|159.29681388|-111.52041721|47.38192666|-149.08163877|-78.40863135|-12.12102742|-77.37725837|-175.5399322|-131.91578505|154.82593452|9.51264475|-1.76525465|95.7601108|-129.7046469|7.87638415|117.08169789|-43.64789798|-59.06406149|-169.47659511|-118.0494854|129.06037141|-144.39713044|-18.55947689|-175.85256715|30.88387424|-21.48936534|43.40226393|35.12677214|-64.21467168|-69.82081632|-104.73448055|108.40181162|127.91514504|-135.21005385|-174.02597757|24.08263838|-143.73356309|-86.37918714|179.75560206|163.84676409|168.55015069|-148.18095352|-176.7835339&1
06/05/2015 14:49:57,122381,12,36,http://www.geomidpoint.com/random/viewmap.html?0|40.46383514|66.29243862|-51.77997529|-30.67001685|-44.56924876|-52.60947085|-41.39107696|5.76186535|-20.77838607|17.1727067|12.27374368|-60.90319352|7.85803039|-41.77813368|52.11702511|26.33639585|14.39351431|75.59543495|41.34269729|-11.38269131&0|-0.84235358|93.43305817|58.95233503|144.63693532|-77.64434008|-149.45060833|49.7405053|37.93131704|109.72977892|17.49100105|139.30044237|120.91680884|-114.83551985|-127.56348077|-99.91243802|101.07495678|8.59795747|49.22070528|-29.25514345|-159.48897857&1,http://www.geomidpoint.com/random/viewmap.html?0|34.29506354|-10.19216489|-10.81261466|-43.22250329|53.62306939|56.86219935|33.78539713|-21.34881252|-9.98213935|-8.07684306|50.37590266|-35.88620577|-68.08925792|-16.83427971|-37.21825175|28.43930194|-41.05565397|61.14063682|-54.13464608|-47.15147862|-68.10587517|62.74293731|-6.69589487|28.87047443|51.14875396|22.12982224|25.09524812|-48.66710204|-23.8077239|-39.61292825|-50.00026309|-28.5334473|68.15824122|-10.39947855|10.60044842|40.93505207|-11.15302105|49.44882147|16.33908911|33.996018|-22.07492319|-31.52279303|-8.50592166|31.09825274|-32.87250442|27.17352517|-33.85117377|-27.43096887|-48.65210632|-40.94886819&0|27.32264261|-114.36785753|76.17556605|126.18457696|-166.50541001|113.94261476|145.81598858|-84.0788065|13.59390828|140.74394322|-153.29724071|161.87219854|-114.41404598|-72.78136722|-46.81084075|-174.6790685|-101.9149925|52.81137856|-18.88834762|92.40572329|29.30597545|155.20603972|-110.89218566|173.50795586|85.76435546|149.64880019|179.16480464|72.31744167|-107.99338535|-13.82745712|122.92033525|-40.96592345|148.60272918|-136.24784785|-62.29073023|8.63726683|154.33782707|72.23862882|164.44576627|2.31785851|115.02180727|40.40682466|125.870773|56.38205399|102.24131523|50.7827345|53.38253556|157.95709636|-137.47972042|132.16020644&1
06/05/2015 14:52:57,177701,14,33,http://www.geomidpoint.com/random/viewmap.html?0|-35.54992492|-10.14896503|-21.5568582|42.77032038|53.70465491|20.07520091|4.88711271|-4.23048851|-22.28239251|13.99719808|-64.41547058|-4.56747738|-27.98571578|-18.03844682|-8.88200604|-48.57542217|51.08408052|9.17115448|71.58635163|-48.85414367&0|-142.35460272|87.85112793|-12.94526955|8.27171645|-132.30997442|70.14391589|173.8988777|93.3696841|124.19588511|82.94283065|61.95514164|-101.68299767|22.42593663|-42.06759402|-176.51922691|-106.9473948|173.43336639|70.44027713|150.04366118|-170.45931059&1,http://www.geomidpoint.com/random/viewmap.html?0|8.46983965|-20.98287584|-12.19924208|-2.58291007|7.74710985|-48.72740499|-23.08418229|5.79193442|-47.74296317|3.55352583|-26.63771654|-29.68645145|-60.98289817|61.55779614|6.05811616|44.60713164|-27.50153105|-60.22738287|22.27460927|23.41524437|-25.86658413|-60.13351801|16.3985013|-67.51179048|56.4659369|-55.83763428|-8.19108652|-5.55745912|11.13031819|-14.75996071|0.29148731|-66.52470372|50.02905826|47.77877639|33.12236078|13.56503822|28.88093455|-44.1108208|20.25402464|-72.42104959|16.71046954|-18.24684911|-40.40687883|-14.75711619|7.87960192|53.67960869|57.66134313|-30.9128706|-30.07011975|-38.40132918&0|-144.13160774|-111.84963238|0.00889702|127.2256181|21.52317325|86.73528941|32.47003906|-125.99104674|67.02118052|38.3864086|78.29616925|146.00811041|-20.85514035|-61.38619141|68.68276003|169.97614242|-50.87953147|-83.20669285|84.33227125|23.00511702|100.80341779|-19.5193792|-174.27017075|112.49446128|133.6747681|-178.58863732|-33.00130208|-33.67038021|-119.07040852|-157.25431738|67.87850595|130.37737092|26.0925672|104.72846788|-20.32464011|-37.17812794|-95.3043996|18.98773038|-115.56665898|-155.84701604|-154.24983081|106.83151095|58.57935998|-122.03210334|-13.60786343|-47.06335002|7.49806166|-75.03581272|-52.37959547|-40.34583442&1
06/05/2015 14:54:35,166742,16,35,http://www.geomidpoint.com/random/viewmap.html?0|-23.99481379|30.82243786|-46.64983125|-25.3179989|-24.04360068|14.39979715|-13.10546929|-15.73347827|-63.4522495|-53.59183321|-20.37003282|-62.06282679|40.85116854|24.00323168|-9.32159932|34.05639186|72.01883328|-16.51936699|55.55935951|-2.83747994&0|-16.41078237|110.58545942|47.40224937|50.74401856|52.52813816|-160.15008558|71.54925917|40.90201098|84.5945044|79.98521916|-97.79165345|160.876577|69.13421026|-119.11348355|47.83410311|158.35599452|129.25944344|-76.38045638|-89.62598394|-47.08144589&1,http://www.geomidpoint.com/random/viewmap.html?0|72.10295616|-7.1648175|-26.08770264|71.27734412|12.6148236|23.5622474|-11.88056536|4.64877757|-60.0387708|-69.15741085|10.37857105|-44.60541712|21.75166043|31.53262502|-26.77340119|-60.07186162|59.47145233|8.23713868|-75.64471479|-65.20970912|40.39743709|12.90297212|-6.15030514|-16.52297118|-7.490543|52.79167266|-52.56023504|-46.92577898|-11.5306309|33.44170905|36.55055862|-14.27650565|0.78059921|-30.21929466|56.16207892|-9.578724|-30.56410536|40.25421107|38.50126485|-38.93949657|-57.60770393|-10.68045526|2.67186409|65.09380577|-7.37329606|-50.78188208|54.06993963|-64.07427219|-62.03592379|-45.02207818&0|124.59535026|-117.07978511|-48.93750538|-174.23437133|91.79873865|-80.61819982|143.91330295|38.73899463|134.26538009|-128.9760954|126.32717368|7.77166389|-134.52031279|106.2417444|114.12344469|-153.65378383|142.50044179|-158.30355436|-97.12852587|94.78648453|-4.74587707|143.32647826|-93.11273855|-165.8761058|69.07828295|133.45196109|-120.4523301|-45.48452321|73.14109606|-17.66243813|-43.21014235|-52.5013178|117.50640393|-77.62701473|-87.2468184|-126.76554166|-137.52724545|83.32349292|-115.97505847|-36.11547976|65.3718416|127.48639741|-32.11468513|163.64561372|163.43698536|-68.41037332|-118.64429174|-94.19561663|61.44657485|-142.09135841&1
